country_name,glide_id,dataset_date,page_name,page_url,title,img_url,url_1,url_2,url_3,url_4,url_5,url_6,n_product_links,notes,resource_format,license_title,maintainer,package_creator,private,methodology_other,caveats,license_other,methodology,dataset_source,license_id,owner_org,group_id,dataset_name,duplicated,tag
South Sudan,CE-2013-1218-SSD,2014-07-15,"Minkaman IDP Site, Awerial County, Lakes State, South Sudan",http://www.unitar.org/unosat/node/44/2029,"Minkaman IDP Site, Awerial County, Lakes State, South Sudan",http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_Minkaman_20140703.jpg,http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_Minkaman_20140703.pdf,http://cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_shp.zip,http://cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected shelters and other buildings at the Minkaman IDP Site in Lakes State, South Sudan, as seen by the WorldView-2 satellite on 3 July 2014. People displaced by ongoing instability in the region of Bor have established multiple IDP camps on the west bank of the White Nile in Awerial County. Imagery acquired on 10 May 2014 showed approximately 9,391 shelters and 450 infrastructure or support buildings occupying multiple areas along the White Nile. Imagery also showed an area being prepared for accommodating new shelters. As of 3 July 2014 this ground has been partially covered by shelters as well as other areas of the IDP site, and approximately 13,492 shelters and 572 infrastructure or support buildings have been detected. Note that IDPs sheltering under trees are not detected by this analysis. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,minkaman-idp-site-awerial-county-lakes-state-south-sudan,TRUE,Flood
South Sudan,CE-2013-1218-SSD,2014-06-13,"Wunthou IDP Site, Awerial County, Lakes State, South Sudan",http://www.unitar.org/unosat/node/44/2012,"Wunthou IDP Site, Awerial County, Lakes State, South Sudan",http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_Wunthou_IDP_20140510.jpg,http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_Wunthou_IDP_20140510.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/IDP_Wunthou_Shelters_10May2014.zip,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_Wunthou_10May2014.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected shelters and other buildings at Minkaman IDP Site, as seen by the WorldView-1 satellite on 10 May 2014. People displaced from the fighting around Bor have established in different IDP Sites at Minkaman, in Awerial County, Lakes state, in South Sudan. Note that the camp occupied areas along the western bank of Nile River including 393 shelters approximately. A larger settlement is nearby in and around the town of Minkaman, about 17 kilometres to the south. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,wunthou-idp-site-awerial-county-lakes-state-south-sudan,FALSE,Flood
South Sudan,CE-2013-1218-SSD,2014-06-13,"Minkaman IDP site, Awerial County, Lakes State, South Sudan",http://www.unitar.org/unosat/node/44/2011,"Minkaman IDP site, Awerial County, Lakes State, South Sudan",http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_Minkaman_20140510.jpg,http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_Minkaman_20140510.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/IDP_Minkaman_Shelters_10May2014.zip,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_Minkaman_10May2014_.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected shelters and other buildings at the Minkaman IDP Site in Lakes State, South Sudan, as seen by the WorldView-1 satellite on 10 May 2014. People displaced by ongoing instability in the region of Bor have established multiple IDP camps on the west bank of the White Nile in Awerial County. This site at Minkaman occupies multiple areas along the White Nile, and includes approximately  9,391 shelters and 450 infrastructure or support buildings. Note that IDPs sheltering under trees are not detected by this analysis. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,minkaman-idp-site-awerial-county-lakes-state-south-sudan,FALSE,Flood
South Sudan,CE-2013-1218-SSD,2014-06-03,"Leitchour Refugee Camp, Gambella Region, Ethiopia",http://www.unitar.org/unosat/node/44/2003,"Leitchour Refugee Camp, Gambella Region, Ethiopia",http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_CE20131218SSD_Leitchour_5may2014.jpg,http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_CE20131218SSD_Leitchour_5may2014.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/IDP_Leitchour_Shelters_5may2014.zip,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD__Leitchour_5May2014.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected shelters and other buildings at the Leitchour Refugee Camp as seen by the WorldView-1 satellite on 5 May 2014. Fleeing outbreaks of violence in South Sudan, refugees have established a settlement in Gambela region, Ethiopia. Note that the camp occupied areas include 2,632 improvised shelters, 2,368 tent shelters and 263 infrastructure and support buildings approximately. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,leitchour-refugee-camp-gambella-region-ethiopia,FALSE,Flood
South Sudan,CE-2013-1218-SSD,2014-03-21,"Damage Assesment In The City Of Malakal, Upper Nile State, South Sudan",http://www.unitar.org/unosat/node/44/1961,"Damage Assesment In The City Of Malakal, Upper Nile State, South Sudan",http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_Malakal_20140122_V3_j.jpg,http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_MalakalDamage_20140315.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_shp.zip,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected areas of destruction in the town of Malakal as seen by the WorldView-1 satellite on 15 March 2014. UNOSAT identified a total of 9,878 destroyed residential and related structures and a total of 204 destroyed warehouse or commercial structures throughout the area analyzed. Comparison with pre-conflict building data for Malakal indicates the 22% of the city has been destroyed. The previous UNOSAT analysis of Malakal using an image from 18 January 2014 located 573 destroyed structures, meaning a massive increase in the level of damage is present as of 15 March 2014. The heaviest damage is found in the eastern and southern portions though is also present across the city. As of 15 March, active fires were visible in Malakal (see inset), as are fortifications and indications of military activity. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,damage-assesment-in-the-city-of-malakal-upper-nile-state-south-sudan,FALSE,Flood
South Sudan,CE-2013-1218-SSD,2014-02-24,"IDP Settlements in Wau Shilluk, Upper Nile State, South Sudan",http://www.unitar.org/unosat/node/44/1945,"IDP Settlements in Wau Shilluk, Upper Nile State, South Sudan",http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_UpperNileState_IDPExtent_20140217.jpg,http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_UpperNileState_IDPExtent_20140217.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_shp.zip,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected areas of IDP structures and structures in Wau Shilluk, Upper Nile State, South Sudan using WorldView-02 data recorded 17 February 2014 and 06 December 2013. An estimated 1,157 new structures have been detected between 06 December 2013 and 17 February 2014 along the White Nile River. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,idp-settlements-in-wau-shilluk-upper-nile-state-south-sudan,TRUE,Flood
South Sudan,CE-2013-1218-SSD,2014-02-24,"IDP Structures in Wau Shilluk,  Upper Nile State, South Sudan",http://www.unitar.org/unosat/node/44/1944,"IDP Structures in Wau Shilluk,  Upper Nile State, South Sudan",http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_UpperNileState_20140217.jpg,http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_UpperNileState_20140217.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_shp.zip,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected areas of IDP structures and structures in Wau Shilluk, Upper Nile State, South Sudan using WorldView-02 data recorded 17 February 2014 and 06 December 2013. An estimated 1,157 new shelters have been detected between 06 December 2013 and 17 February 2014 along the White Nile River. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,idp-structures-in-wau-shilluk--upper-nile-state-south-sudan,TRUE,Flood
South Sudan,CE-2013-1218-SSD,2014-02-07,"Destruction in Leer, Unity State, South Sudan",http://www.unitar.org/unosat/node/44/1929,"Destruction in Leer, Unity State, South Sudan",http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_LeerAnalysis_Portraitopt.jpg,http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_LeerAnalysis_Portraitopt.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_shp.zip,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected areas of destruction in the town of Leer as seen by the GeoEye-1 satellite on 2 February 2014. UNOSAT analysed all structures in the town to verify reports of damage and determined that a large portion of the town has been destroyed, primarily by fire. A total of 1,556 burned or otherwise destroyed structures (including tukuls, other residential structures, and outbuildings) were identified throughout the town, as well as 26 destroyed commercial structures. Several active structural fires and smoke plumes (see inset) are also visible as of 2 February, as are indications of looting. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,destruction-in-leer-unity-state-south-sudan,TRUE,Flood
South Sudan,CE-2013-1218-SSD,2014-01-31,"Update: IDP Camp Expansion in UNMISS Base, Juba Airport, South Sudan",http://www.unitar.org/unosat/node/44/1927,"Update: IDP Camp Expansion in UNMISS Base, Juba Airport, South Sudan",http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3__JubaIDP_20140130opt.jpg,http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3__JubaIDP_20140130opt.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_shp.zip,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD.gdb.zip,NA,NA,NA,3,"This map illustrates the camp for internally displaced persons (IDPs) in the UNMISS base at Juba airport as seen by the WorldView-1, Pleiades and WorldView-2 satellites on 30 January, 19 January, 7 January 2014 and 28 December 2013. As of 28 December 2013 a significant portion of the airport was used by IDP?s shelters, occupying approximately 7 ha. Imagery acquired on 30 January 2014 shows that the total area of IDP?s occupies about 9 ha, compared to the 7.9 ha detected on 7 January 2014. Note that IDP occupied areas include improvised shelters and, in some cases, administrative support and other structures. Analysis indicates the extent of the IDP camp on 30 January is largely unchanged from the previous analysis done using an image from 19 January 2014. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,update-idp-camp-expansion-in-unmiss-base-juba-airport-south-sudan,TRUE,Flood
South Sudan,CE-2013-1218-SSD,2014-01-24,"Damage Assesment in the City of Malakal, Upper Nile State, South Sudan",http://www.unitar.org/unosat/node/44/1924,"Damage Assesment in the City of Malakal, Upper Nile State, South Sudan",http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_Malakal_20140122_V3_j.jpg,http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_Malakal_20140122_V3.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_shp.zip,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected areas of destruction in the town of Malakal as seen by the WorldView-2 satellite on 18 January 2014. UNOSAT identified a total of 515 destroyed residential and related structures and a total of 58 warehouse or commercial structures were identified throughout the area analyzed, with the heaviest damage in the downtown area and along primary roads bordering the town. In addition, multiple indications of looting are evident in the warehouse area and in residential areas along the southeast edge of town. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,damage-assesment-in-the-city-of-malakal-upper-nile-state-south-sudan,TRUE,Flood
South Sudan,CE-2013-1218-SSD,2014-01-21,"Damage assesment in the city of Bor, Jonglei State, South Sudan",http://www.unitar.org/unosat/node/44/1917,"Damage assesment in the city of Bor, Jonglei State, South Sudan",http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_UPDATED_BorAnalysis_20140121.jpg,http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_UPDATED_BorAnalysis_20140121.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_shp.zip,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected areas of destruction in the town of Bor as seen by the WorldView-1 satellite on 19 January 2014. UNOSAT identified a total of 1,962 destroyed residential and related structures and a total of 93 warehouse or commercial structures were identified throughout the area analyzed, with the heaviest damage in the downtown area of government buildings. The destroyed structures comprise an estimated 8.4% of the total number of pre-conflict structures in Bor. This analysis covers only the period from 25 December 2013 to 19 January 2014 and damage occurring before that time may not have been identified. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,damage-assesment-in-the-city-of-bor-jonglei-state-south-sudan,TRUE,Flood
South Sudan,CE-2013-1218-SSD,2014-01-21,"Destruction in Mayom, Unity State, South Sudan",http://www.unitar.org/unosat/node/44/1922,"Destruction in Mayom, Unity State, South Sudan",http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_MayomDamage_20140111.jpg,http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_MayomDamage_20140111.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_shp.zip,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected areas of destruction in the town of Mayom as seen by the Pleiades satellite on 11 January 2014. UNOSAT analyzed all structures in the town to verify reports of damage and determined that the majority of the town has been destroyed primarily by fire. A total of 1,801 burned or otherwise destroyed structures were identified throughout the town center as well as in outlying areas surrounding Mayom. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,destruction-in-mayom-unity-state-south-sudan,TRUE,Flood
South Sudan,CE-2013-1218-SSD,2014-01-20,"Update: IDP Camp Expansion in UNMISS Base, Juba Airport, South Sudan",http://www.unitar.org/unosat/node/44/1921,"Update: IDP Camp Expansion in UNMISS Base, Juba Airport, South Sudan",http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3__JubaIDP_20140119.jpg,http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3__JubaIDP_20140119.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_shp.zip,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD.gdb.zip,NA,NA,NA,3,"This map illustrates the camp for internally displaced persons (IDPs) in the UNMISS base at Juba airport as seen by the WorldView-1, Pleiades and WorldView-2 satellites on 19 January 2014, 7 January 2014 and 28 December 2013. As of 28 December a significant portion of the airport is used by IDP?s shelters, occupying approximately 7 ha. Since then the camp extent has moderately increased its area. Imagery acquired on 19 January 2014 shows that the total area of IDP?s occupies 8.9 ha, compared to the 7.9 ha detected on 7 January 2014. Note that IDP occupied areas include improvised shelters and, in some cases, administrative support and other structures. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,update-idp-camp-expansion-in-unmiss-base-juba-airport-south-sudan,TRUE,Flood
South Sudan,CE-2013-1218-SSD,2014-01-20,"IDP Camp in UNMISS Malakal Base, Malakal, South Sudan",http://www.unitar.org/unosat/node/44/1920,"IDP Camp in UNMISS Malakal Base, Malakal, South Sudan",http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_Malakal_18 January 2014.jpg,http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_Malakal_18 January 2014.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_shp.zip,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected areas of IDPs in the UNMISS Malakal base as seen by the WorldView-2 satellite on 18 January 2014. Fleeing outbreaks of violence, a portion of the UNMISS compound was in use by IDPs, occupying more than 8.3 ha. Note that IDP occupied areas include improvised shelters and, in some cases, administrative support and other structures. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,idp-camp-in-unmiss-malakal-base-malakal-south-sudan,TRUE,Flood
South Sudan,CE-2013-1218-SSD,2014-01-18,"Damage Assessment in the City of Bentiu, Unity State, South Sudan",http://www.unitar.org/unosat/node/44/1919,"Damage Assessment in the City of Bentiu, Unity State, South Sudan",http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_BentiuDamage_20140118_v1.jpg,http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_BentiuDamage_20140118_v1.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_shp.zip,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected areas of damage in the town of Bentiu, South Sudan, resulting from ongoing violence in the area. Using an image collected 18 January 2014 by the WorldView-1 satellite, UNOSAT identified almost 1,200 destroyed structures in and around the town. Destruction is largely concentrated along the northern edge of the town along the Bahr al-Gazal river bank and primarily affects homes and related structures as well as some commercial buildings. Using pre-conflict building data UNOSAT estimates that about 8% of the structures in Bentiu are destroyed. This is a preliminary analysis and is based on an enhanced rapid analysis methodology. It has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,damage-assessment-in-the-city-of-bentiu-unity-state-south-sudan,TRUE,Flood
South Sudan,CE-2013-1218-SSD,2014-01-16,"Destruction in Rubkona, Unity State, South Sudan",http://www.unitar.org/unosat/node/44/1915,"Destruction in Rubkona, Unity State, South Sudan",http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_RubkonaDamage_13January2014.jpg,http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_RubkonaDamage_13January2014.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_shp.zip,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected areas of destruction in the town of Rubkona as seen by the Ikonos satellite on 13 January 2014. UNOSAT analyzed all structures in the town to verify reports of damage and determined that the majority of the town has been destroyed, primarily by fire. A total of 3,996 burned or otherwise destroyed structures were identified throughout the town center as well as in outlying areas surrounding Rubkona. In addition, indications of looting consisting of debris piles were evident in multiple locations. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,destruction-in-rubkona-unity-state-south-sudan,TRUE,Flood
South Sudan,CE-2013-1218-SSD,2014-01-15,"IDP Camp in UNMISS Rubkona Base, Rubkona, South Sudan",http://www.unitar.org/unosat/node/44/1914,"IDP Camp in UNMISS Rubkona Base, Rubkona, South Sudan",http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_Rubkona_2 January 2014.jpg,http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_Rubkona_13January2014.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_shp.zip,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected areas of IDPs in the UNMISS Rubkona base as seen by the Ikonos satellite on 13 January 2014 and the WorldView-2 satellite on 2 January 2014. Fleeing outbreaks of violence, a portion of the UNMISS compound is in use by IDPs, occupying more than 3.9 ha by 13 January, compared to 2.6 ha as of 2 January 2013. Note that IDP occupied areas include improvised shelters and, in some cases, administrative support and other structures. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,idp-camp-in-unmiss-rubkona-base-rubkona-south-sudan,TRUE,Flood
South Sudan,CE-2013-1218-SSD,2014-01-09,"Update: IDP Camp Expansion in UNMISS Base, Juba Airport, South Sudan",http://www.unitar.org/unosat/node/44/1905,"Update: IDP Camp Expansion in UNMISS Base, Juba Airport, South Sudan",http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_CE20131212CAF_JubaIDP_20131230.jpg,http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3__JubaIDP_20140107.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_shp.zip,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected areas of IDPs in the base for the United Nations Mission in South Sudan (UNMISS) at Juba airport as seen by the WorldView-2 and Pleiades satellites on 7 January 2014, 28 December 2013 and 20 December 2013. As of 20 December a significant part of the airport was already used by IDP shelters, occupying a total area of 2.8 ha. By 28 December a very dramatic increase in the number of IDPs is detected in the imagery, occupying more than 7 ha. Imagery from 7 January shows that the expansion of IDPs has been more moderate, observing a total area of IDPs of 7.9 ha. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,update-idp-camp-expansion-in-unmiss-base-juba-airport-south-sudan,TRUE,Flood
South Sudan,CE-2013-1218-SSD,2014-01-09,"IDP Camp in UNMISS Rubkona Base, Rubkona, South Sudan",http://www.unitar.org/unosat/node/44/1906,"IDP Camp in UNMISS Rubkona Base, Rubkona, South Sudan",http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_Rubkona_2 January 2014.jpg,http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_Rubkona_2 January 2014.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_shp.zip,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected areas of IDPs in the UNMISS Rubkona base as seen by the WorldView-2 satellite on 2 January 2014. Fleeing outbreaks of violence, a portion of the UNMISS compound was in use by IDPs, occupying more than 2.6 ha. Note that IDP occupied areas include improvised shelters and, in some cases, administrative support and other structures. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,idp-camp-in-unmiss-rubkona-base-rubkona-south-sudan,TRUE,Flood
South Sudan,CE-2013-1218-SSD,2013-12-31,"Situation Update: IDPs in UNMISS Base, Bor, Jonglei State, South Sudan (31 December 2013)",http://www.unitar.org/unosat/node/44/1902,"Situation Update: IDPs in UNMISS Base, Bor, Jonglei State, South Sudan (31 December 2013)",http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A4_SitUpdate_Bor_20131223.jpg,http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A4_SitUpdate_Bor_20131231.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_shp.zip,http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD.gdb.zip,NA,NA,NA,3,"This map illustrates the camp for internally displaced persons (IDPs) that was created adjacent to the base for the United Nations Mission in South Sudan (UNMISS) in the town of Bor, South Sudan. Imaged by the WorldView-2 satellite on 31 December 2013, the IDP camp initially hosted about 14,000 persons and the adjacent UNMISS base includes troops from India, Nepal, South Korea, and Rwanda. The overall number of IDPs has visibly and substantially decreased when compared with the previous UNOSAT analysis of this location done using an image from 23 December. A large area of standing water is visible immediately to the east and south of the IDP area. No visible indications of military hardware, damage, or concentrations of people were found in the immediate vicinity of the UNMISS base. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,situation-update-idps-in-unmiss-base-bor-jonglei-state-south-sudan-31-december-2013,TRUE,Flood
