"page_url","country_name","glide_id","dataset_date","page_name","title","img_url","url_1","url_2","url_3","url_4","url_5","url_6","n_product_links","notes"
"http://www.unitar.org/unosat/node/44/1300?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Sri Lanka","TC-2008-000237-LKA","2008-12-03","Overview of Flood Waters in Kilinochchi District, Sri Lanka","Overview of Flood Waters in Kilinochchi District, Sri Lanka","http://maps.unosat.org/LK/2008/UNOSAT_LKA_Radarsat_Floods_1Dec08_Lowres_icon.jpg","http://www.disasterscharter.org/home","http://maps.unosat.org/LK/2008/UNOSAT_LKA_Radarsat_Floods_1Dec08_Lowres.pdf","http://maps.unosat.org/LK/2008/UNOSAT_LKA_Radarsat_Floods_1Dec08_Highres.pdf",NA,NA,NA,3,"This map illustrates satellite-detected water over the flood-affected district of Kilinochchi, Sri Lanka. Probable flood waters were detected with Radarsat data acquired on 1 December 2008 at a spatial resolution of 25m. Pre-flood Radarsat data from 21 June 1998 & ASAR-WSM radar data from 11 November 2008 was also used in this analysis. This flood assessment is a preliminary analysis & has not yet been validated in the field. Map scale for A3: 1:120,000; Projection : UTM Zone 44 North; Datum : WGS 1984."
"http://www.unitar.org/unosat/node/44/1301?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Somalia","CE-2008-000039-SOM","2008-12-03","Hijacked Vessels offshore from Eyl, Somalia","Hijacked Vessels offshore from Eyl, Somalia","http://maps.unosat.org/SO/Piracy/UNOSAT_Somalia_Eyl_Hijacked_Vessels_20Nov08_Lowres_icon.jpg","http://maps.unosat.org/SO/Piracy/UNOSAT_Somalia_Eyl_Hijacked_Vessels_20Nov08_Lowres.pdf","http://maps.unosat.org/SO/Piracy/UNOSAT_Somalia_Eyl_Hijacked_Vessels_20Nov08_Highres.pdf",NA,NA,NA,NA,2,"This map presents a satellite-based identification of three vessels recently hijacked in the Gulf of Aden, and anchored off the Somali coast near the town of Eyl, Nugaal, Somalia as of 20 November 2008. QuickBird imagery recorded at a spatial resolution of 60cm was used in this analysis. The vessels were identified as: MV Yasa Neslihan, hijacked on 29 October 2008; MV Stolt Strength, hijacked on 10 November 2008; and MV Africa Sanderling, hijacked on 15 November 2008. This work was done by UNOSAT in support of the ongoing humanitarian operations across the Horn of Africa, and in response to the UN Security Council Resolution 1816 (2008) adopted 2 June 2008, and IMO resolution adopted 29 Nov. 2007 calling for continued monitoring of Somali pirate activity. All piracy incident data has been obtained from open media sources, specifically the Piracy Reporting Center (PRC) of the International Maritime Bureau (IMB).This is an initial assessment and has not been independently verified. Map scale for A3 prints; Projection : UTM Zone 44 North - WGS 1984."
"http://www.unitar.org/unosat/node/44/1302","Pakistan","EQ-2008-000206-PAK","2008-12-12","Overview of Earthquake-Affected Districts of Ziarat & Quetta, Balochistan Province, Pakistan","Overview of Earthquake-Affected Districts of Ziarat & Quetta, Balochistan Province, Pakistan","http://maps.unosat.org/PK/EQ-2008-000206-PAK/UNOSAT_EQPak_Quetta_Overview_Lowres_icon.jpg","http://www.disasterscharter.org/home","http://maps.unosat.org/PK/EQ-2008-000206-PAK/UNOSAT_EQPak_Quetta_Overview_Lowres.pdf","http://maps.unosat.org/PK/EQ-2008-000206-PAK/UNOSAT_EQPak_Quetta_Overview_Highres.pdf",NA,NA,NA,3,"This map illustrates a satellite overview of the areas affected by the earthquake (6.4 magnitude) in the districts of Quetta & Ziarat, Balochistan Province, Pakistan on 28 October 2008. The imagery was collected by Spot 4 on 1 November 2008 at a spatial resolution of 10 m. Map Scale for A3: 1:215,000; Projection :  UTM Zone 42N; Datum :  WGS 1984."
"http://www.unitar.org/unosat/node/44/1304?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Occupied Palestinian Territory","Other","2008-12-31","Situation Map-Gaza Crisis","Situation Map-Gaza Crisis","http://maps.unosat.org/PS/Crisis2008/UNOSAT_Gaza_Situation_31Dec2008_Lowres_v1_icon.jpg","http://maps.unosat.org/PS/Crisis2008/UNOSAT_Gaza_Situation_31Dec2008_Lowres_v1.pdf","http://maps.unosat.org/PS/Crisis2008/UNOSAT_Gaza_Situation_31Dec2008_Highres_v1.pdf",NA,NA,NA,NA,2,"This map presents a preliminary situation of the reported attacks by Israeli and Hamas forces from 25-30 December 2008, within and surrounding the Gaza Strip. Damage locations have been taken exclusively from open media sources. Many recorded damage sites shown are approximate and may not represent all known incident locations. 
Map scale for A3: 1:115,000
Projection: UTM Zone 36 North
Datum: WGS 1984"
"http://www.unitar.org/unosat/node/44/131","Iran","Other","2004-02-13","Bam city","Bam city","http://maps.unosat.org/IR/BAM/doc02_bam_city_icon.jpg","http://www.disasterscharter.org/home","http://maps.unosat.org/IR/BAM/doc02_bam_city.jpg",NA,NA,NA,NA,2,"Bam city overview map derived from SPOT 5 image acquired on 21 October 2003 (pre-disaster)."
"http://www.unitar.org/unosat/node/44/132","Iran","Other","2004-02-13","Bam city overview - Damages zonation map from satellites data correlated with land use","Bam city overview - Damages zonation map from satellites data correlated with land use","http://maps.unosat.org/IR/BAM/doc07_bam_damages_and_land_use_icon.jpg","http://www.disasterscharter.org/home","http://maps.unosat.org/IR/BAM/doc07_bam_damages_and_land_use.jpg",NA,NA,NA,NA,2,"Bam city damage assessment combined with land use. Product derived from SPOT 4 (29 December 2003), IRS (29 December 2003), Ikonos (27 December 2003), IRS (17 May 2003) and SPOT 5 (21 October 2003)."
"http://www.unitar.org/unosat/node/44/1322?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Occupied Palestinian Territory","Other","2009-01-05","UPDATE 1: Situation Map-Gaza Crisis (as of 5 January 2009)","UPDATE 1: Situation Map-Gaza Crisis (as of 5 January 2009)","http://maps.unosat.org/PS/Crisis2008/UNOSAT_Gaza_Situation_5January2009_Lowres_v1_icon.jpg","http://maps.unosat.org/PS/Crisis2008/UNOSAT_Gaza_Situation_5January2009_Lowres_v1.pdf","http://maps.unosat.org/PS/Crisis2008/UNOSAT_Gaza_Situation_5January2009_Highres_v1.pdf",NA,NA,NA,NA,2,"This map presents a preliminary situation of the reported attacks by Israeli and Hamas forces from 25 December 2008 to 5 January 2009, within and surrounding the Gaza Strip. Damage locations have been taken exclusively from open media sources. Many recorded damage sites shown are approximate and may not represent all known incident locations. 
Map scale for A3: 1:115,000 
Projection: UTM Zone 36 North
Datum: WGS 1984
"
"http://www.unitar.org/unosat/node/44/1326?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Occupied Palestinian Territory","Other","2009-01-09","Damage Assessment Overview for Gaza City","Damage Assessment Overview for Gaza City","http://maps.unosat.org/PS/Crisis2008/UNOSAT_Gaza_WV_Damage_Overview_6Jan09_Lowres_v1_icon.jpg","http://maps.unosat.org/PS/Crisis2008/UNOSAT_Gaza_WV_Damage_Overview_6Jan09_Lowres_v1.pdf","http://maps.unosat.org/PS/Crisis2008/UNOSAT_Gaza_WV_Damage_Overview_6Jan09_Highres_v1.pdf",NA,NA,NA,NA,2,"This map presents a preliminary and on-going satellite-based damage assessment for affected areas within Gaza City. Damaged buildings, infrastructure and impact craters have been identified with WorldView-1 satellite imagery acquired on 6 January 2009, and received at a reduced spatial resolution of 2 meters. Pre-crisis Ikonos satellite imagery from June 2005 was also used. Affected buildings were classified either as destroyed or severely damaged by standard image interpretation methods. Destroyed buildings have been defined by the total collapse of the structure or when it was standing but with less than 50% of the roof still intact. Severely damaged buildings were defined as having visible structural damage to a portion of one wall, or where a section of the roof was damaged but with over 50% of the roof still intact.Please note: Buildings not marked in the map as damaged does not imply the buildings are undamaged, only that damages were not identified with the available satellite imagery at the time of map publication. Because of the reduced spatial resolution of this satellite imagery, the confidence level for damage identification within dense urban areas is significantly reduced. It is highly probable, therefore, that the damages currently identified in this map underestimate the actual building and infrastructure damages present on the ground at the time of satellite image acquisition. This damage map will be revised and updated as additional analysis and ground information is available. Please send any additions/corrections to UNOSAT."
"http://www.unitar.org/unosat/node/44/1327?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Somalia","CE-2008-000039-SOM","2009-01-13","Reported Incidents of Somali Pirate Attacks and Hijackings in the Gulf of Aden for 2008","Reported Incidents of Somali Pirate Attacks and Hijackings in the Gulf of Aden for 2008","http://maps.unosat.org/SO/Piracy/UNOSAT_Piracy_Gulf_Aden_2008_Lowres_v7_icon.jpg","http://maps.unosat.org/SO/Piracy/UNOSAT_Piracy_Gulf_Aden_2008_Lowres_v7.pdf","http://maps.unosat.org/SO/Piracy/UNOSAT_Piracy_Gulf_Aden_2008_Highres_v7.pdf",NA,NA,NA,NA,2,"This map illustrates reported incidents of piracy in the Gulf of Aden in 2008 and was produced by UNOSAT in support of the ongoing humanitarian operations across the Horn of Africa, and in response to the UN Security Council Resolutions 1851, 1838 & 1816 (2008), and IMO resolution adopted 29 Nov. 2007 calling for increased monitoring of Somali pirate activity. Satellite imagery has been used in this analysis for the dectection of suspected hijacked vessel locations between the villages of Eyl & Hobyo. All piracy incident data has been obtained from open sources. Map Scale for A2: 1:2,750,000, Projection :  Transverse Mercator, Datum :  WGS 1984."
"http://www.unitar.org/unosat/node/44/1328?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Occupied Palestinian Territory","Other","2009-01-15","Damage Assessment Overview for Gaza City - Update 1","Damage Assessment Overview for Gaza City - Update 1","http://maps.unosat.org/PS/Crisis2008/UNOSAT_Gaza_WV_Damage_Overview_10Jan09_Lowres_v2_icon.jpg","http://maps.unosat.org/PS/Crisis2008/UNOSAT_Gaza_WV_Damage_Overview_10Jan09_Lowres_v2.pdf","http://maps.unosat.org/PS/Crisis2008/UNOSAT_Gaza_WV_Damage_Overview_10Jan09_Highres_v2.pdf",NA,NA,NA,NA,2,"This map presents a preliminary and on-going satellite-based damage assessment for affected areas within Gaza City. Damaged buildings, infrastructure and impact craters have been identified with WorldView-1 satellite imagery acquired on 10 & 6 January 2009, and received at a reduced spatial resolution of 2 meters. Pre-crisis Ikonos satellite imagery from June 2005 was also used. Affected buildings were classified either as destroyed or severely damaged by standard image interpretation methods. 
Total estimate of identified affected buildings is 308. Affected building sub-totals by damage level:
      - 225 buildings have likely been destroyed &
      - 83 buildings have likely been severely damaged.
There are an additional 71 impact craters identified on roads & 243 impact craters identified in cultivated or empty fields.
Please note: Buildings not marked in the map as damaged does not imply the buildings are undamaged, only that damages were not identified with the available satellite imagery at the time of map publication. Because of the reduced spatial resolution of this satellite imagery, the confidence level for damage identification within dense urban areas is significantly reduced. It is highly probable, therefore, that the damages currently identified in this map underestimate the actual building and infrastructure damages present on the ground at the time of satellite image acquisition. This damage map will be revised and updated as additional analysis and ground information is available. Please send any additions/corrections to UNOSAT.
"
"http://www.unitar.org/unosat/node/44/1329?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Occupied Palestinian Territory","Other","2009-01-16","Damage Assessment for the Gaza Strip (As of 10 January 2009)","Damage Assessment for the Gaza Strip (As of 10 January 2009)","http://maps.unosat.org/PS/Crisis2008/UNOSAT_GazaStrip_WV_Damage_Overview_10Jan09_Lowres_v1_icon.jpg","http://maps.unosat.org/PS/Crisis2008/UNOSAT_GazaStrip_WV_Damage_Overview_10Jan09_Lowres_v1.pdf","http://maps.unosat.org/PS/Crisis2008/UNOSAT_GazaStrip_WV_Damage_Overview_10Jan09_Highres_v1.pdf",NA,NA,NA,NA,2,"This map presents a preliminary and on-going satellite-based damage assessment for the whole of the Gaza Strip. Damaged buildings, infrastructure and impact craters have been identified with WorldView-1 satellite imagery acquired on 10 & 6 January 2009, and received at a reduced spatial resolution of 2 meters. Pre-crisis Ikonos satellite imagery from June 2005 was also used. Affected buildings were classified either as destroyed or severely damaged by standard image interpretation methods. Please note: Buildings not marked in the map as damaged does not imply the buildings are undamaged, only that damages were not identified with the available satellite imagery at the time of map publication. Because of the reduced spatial resolution of this satellite imagery, the confidence level for damage identification within dense urban areas is significantly reduced. It is highly probable, therefore, that the damages currently identified in this map underestimate the actual building and infrastructure damages present on the ground at the time of satellite image acquisition. This damage map will be revised and updated as additional analysis and ground information is available. Please send any additions/corrections to UNOSAT.
Total estimate of identified affected buildings is 400: Affected building sub-totals by damage level: 302 buildings have likely been destroyed & 98 buildings have likely been severely damaged. There are an additional 97 impact craters identified on roads & 395 impact craters identified in cultivated or empty fields.
Map Scale for A3: 1:45,000; Projection : UTM Zone 36 North; Datum : WGS84
"
"http://www.unitar.org/unosat/node/44/133","Iran","Other","2004-02-13","Satellite map of Bam City (Kerman Province/Iran)","Satellite map of Bam City (Kerman Province/Iran)","http://maps.unosat.org/IR/BAM/dlr_quake_ov_irn271203_icon.jpg","http://www.disasterscharter.org/home","http://maps.unosat.org/IR/BAM/dlr_quake_ov_irn271203.jpg",NA,NA,NA,NA,2,"Bam city damage assessment derived from Ikonos image acquired on 27 December 2003."
"http://www.unitar.org/unosat/node/44/1330?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Occupied Palestinian Territory","Other","2009-01-20","Damage Assessment Overview for Gaza & Gaza North Governorates - Update 2","Damage Assessment Overview for Gaza & Gaza North Governorates - Update 2","http://maps.unosat.org/PS/Crisis2008/UNOSAT_Gaza_QB_DamageUpdate_16Jan09_Lowres_v3_icon.jpg","http://maps.unosat.org/PS/Crisis2008/UNOSAT_Gaza_QB_DamageUpdate_16Jan09_Lowres_v3.pdf","http://maps.unosat.org/PS/Crisis2008/UNOSAT_Gaza_QB_DamageUpdate_16Jan09_Highres_v3.pdf",NA,NA,NA,NA,2,"This map presents a preliminary and on-going satellite-based damage assessment for the Governorates of Gaza and Gaza North. Damaged buildings, infrastructure and impact craters have been identified with Quickbird and WorldView satellite imagery acquired on 16, 10 & 6 January 2009, and received at a reduced spatial resolution of 2 meters. Pre-crisis Ikonos satellite imagery from June 2005 was also used. Affected buildings were classified either as destroyed or severely damaged by standard image interpretation methods. Please note: Buildings not marked in the map as damaged does not imply the buildings are undamaged, only that damages were not identified with the available satellite imagery at the time of map publication. Because of the reduced spatial resolution of this satellite imagery, the confidence level for damage identification within dense urban areas is significantly reduced. It is highly probable, therefore, that the damages currently identified in this map underestimate the actual building and infrastructure damages present on the ground at the time of satellite image acquisition. This damage map will be revised and updated as additional analysis and ground information is available. Please send any additions/corrections to UNOSAT. Map scale for A3: 1:50,000; Projection : UTM Zone 36 North; Datum : WGS84"
"http://www.unitar.org/unosat/node/44/1331?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Occupied Palestinian Territory","Other","2009-01-20","Gaza - Post-Shelling Satellite Overview of UNRWA HQ","Gaza - Post-Shelling Satellite Overview of UNRWA HQ","http://maps.unosat.org/PS/Crisis2008/UNOSAT_UNRWA_HQ_Post_shelling_16Jan09_Lowres_icon.jpg","http://maps.unosat.org/PS/Crisis2008/UNOSAT_UNRWA_HQ_Post_shelling_16Jan09_Lowres.pdf","http://maps.unosat.org/PS/Crisis2008/UNOSAT_UNRWA_HQ_Post_shelling_16Jan09_Highres.pdf",NA,NA,NA,NA,2,"This damage map was produced in response to the IDF shelling of the UNRWA H.Q. building in central Gaza City on 15 January 2009 at approximately 10:30 AM local time. This map presents a satellite image overview of the UNRWA compound and immediate vicinity after the IDF shelling as recorded by the Quickbird satellite at 10:30 local time, 16 January 2009. The UNRWA warehouse fire was still active at the time of image acquisition, with a dense smoke plume visible drifting to the west. Damage buildings and impact craters have also been marked. Please note: Buildings not marked in the map as damaged does not imply the buildings are undamaged, only that damages were not identified with the available satellite imagery at the time of map publication. Because of the reduced spatial resolution of this satellite imagery, the confidence level for damage identification within dense urban areas is significantly reduced. It is highly probable, therefore, that the damages currently identified in this map underestimate the actual building and infrastructure damages present on the ground at the time of satellite image acquisition. This damage map will be revised and updated as additional analysis and ground information is available. Please send any additions/corrections to UNOSAT.  Map scale for A3: 1:2,400; Projection : UTM Zone 36 North - WGS84"
"http://www.unitar.org/unosat/node/44/1332?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Occupied Palestinian Territory","Other","2009-01-28","Damage Assessment Overview for Gaza & Gaza North Governorates - Update 3","Damage Assessment Overview for Gaza & Gaza North Governorates - Update 3","http://maps.unosat.org/PS/Crisis2008/UNOSAT_GazaCity_WV_Damage_Overview_19Jan09_Lowres_icon.jpg","http://maps.unosat.org/PS/Crisis2008/UNOSAT_GazaCity_WV_Damage_Overview_19Jan09_Lowres.pdf","http://maps.unosat.org/PS/Crisis2008/UNOSAT_GazaCity_WV_Damage_Overview_19Jan09_Highres.pdf",NA,NA,NA,NA,2,"This map presents a preliminary and on-going satellite-based damage assessment for the Governorates of Gaza and Gaza North. Damaged buildings, infrastructure and impact craters have been identified with Quickbird (16 January 2009) and WorldView satellite imagery acquired on 19 & 10 & 6 January 2009, and received at a reduced spatial resolution of 2 meters. Pre-crisis Ikonos satellite imagery from June 2005 was also used. Affected buildings were classified either as destroyed or severely damaged by standard image interpretation methods. Destroyed buildings have been defined by the total collapse of the structure or when it was standing but with less than 50% of the roof still intact. Severely damaged buildings were defined as having visible structural damage to a portion of one wall, or where a section of the roof was damaged but with over 50% of the roof still intact.
Please note: Buildings not marked in the map as damaged does not imply the buildings are undamaged, only that damages were not identified with the available satellite imagery at the time of map publication. Because of the reduced spatial resolution of this satellite imagery, the confidence level for damage identification within dense urban areas is significantly reduced. It is highly probable,  therefore, that the damages currently identified in this map underestimate the actual building and infrastructure damages present on the ground at the time of satellite image acquisition. This damage map will be revised and updated as additional analysis and ground information is available. Please send any additions/corrections to UNOSAT.
Map scale for A3: 1:50,000
Projection : UTM Zone 36 North
Datum : WGS84"
"http://www.unitar.org/unosat/node/44/1333?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Sri Lanka","SE-2009-000011-LKA","2009-02-26","Newly Erected IDP Shelters within Civilian Safety Zone (CSZ) - Mulattivu District, Sri Lanka","Newly Erected IDP Shelters within Civilian Safety Zone (CSZ) - Mulattivu District, Sri Lanka","http://maps.unosat.org/LK/2009/Mulattivu/UNOSAT_LKA_IDP_Density_Map_CSZ_19February2009_Lowres_v1_icon.jpg","http://maps.unosat.org/LK/2009/Mulattivu/UNOSAT_LKA_IDP_Density_Map_CSZ_19February2009_Lowres_v1.pdf","http://maps.unosat.org/LK/2009/Mulattivu/UNOSAT_LKA_IDP_Density_Map_CSZ_19February2009_Highres_v1.pdf",NA,NA,NA,NA,2,"Analysis summary of satellite imagery acquired on 5, 18-19 February 2009 over the government-declared ""Civilian Safe Zone"" (CSZ) in the Mulattivu district of northern Sri Lanka: There are clear indications that thousands of IDPS have moved into the northern half of the CSZ between 5 & 19 February 2009. A satellite-derived preliminary estimate based on automatic detection methods, indicates there are approximately 2,850 newly erected IDP shelter structures within the area designated PC9. This represents a minimum increase of over 100% from the total building count within CSZ of 2,600 as of 5/2/09. Because of incomplete imagery coverage over northern CSZ, there is a high probability that the IDP structure count is significantly higher. It is important to note that no newly erected IDP shelter structures were detected in the southern half of CSZ. There are several possible impact crater sites within the southern half of the CSZ, along with limited building damages. Analysis was done with WorldView-1 satellite imagery recorded on 5 & 18-19 February 2009 at a spatial resolution of approximately 0.5 meters. This is an initial assessment and has not been verified in the field."
"http://www.unitar.org/unosat/node/44/1334?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Occupied Palestinian Territory","Other","2009-03-10","Damaged Assessment Overview For Gaza Strip","Damaged Assessment Overview For Gaza Strip","http://maps.unosat.org/PS/Crisis2008/UNOSAT_DamageAssessmentOverview_GazaStrip_Feb2009_Lowres_icon.jpg","http://maps.unosat.org/PS/Crisis2008/UNOSAT_DamageAssessmentOverview_GazaStrip_Feb2009_Lowres.pdf","http://maps.unosat.org/PS/Crisis2008/UNOSAT_DamageAssessmentOverview_GazaStrip_Feb2009_Highres.pdf",NA,NA,NA,NA,2,"This map presents a satellite-based damage assessment for the Gaza following the January ceasefires.Damages have been summarized by the type damage detected.Damages
to buildings, infrastructure, roads and demolition areas have been identified by standard image interpretation methods with WorldView-1 satellite imagery acquired on 6, 10 and 19 January 2009, and QuickBird satellite imagery of 16 January 2009, at a Damage Analysis Worldview Satellite Imagery from 19-10-6 January 2009 & Quickbird 16 January 2009 reduced spatial resolution of 2 meters."
"http://www.unitar.org/unosat/node/44/1335?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Occupied Palestinian Territory","Other","2009-03-10","Damaged Roads, Greenhouses & Cultivated Lands, Gaza Strip","Damaged Roads, Greenhouses & Cultivated Lands, Gaza Strip","http://maps.unosat.org/PS/Crisis2008/UNOSAT_DamagedRoadsGreenhousesCultivatedLands_GazaStrip_Feb2009_Lowres_icon.jpg","http://maps.unosat.org/PS/Crisis2008/UNOSAT_DamagedRoadsGreenhousesCultivatedLands_GazaStrip_Feb2009_Lowres.pdf","http://maps.unosat.org/PS/Crisis2008/UNOSAT_DamagedRoadsGreenhousesCultivatedLands_GazaStrip_Feb2009_Highres.pdf",NA,NA,NA,NA,2,"This map presents a satellite-based damage assessment of damaged roads, greenhouses & cultivated lands by Gaza Governorate. Damage analysis has been done with Quickbird (21 January 2009) and WorldView satellite imagery acquired on 19 & 10 & 6 January 2009, and received at a reduced spatial resolution of 2 meters. Damages have been classified by standard image interpretation methods."
"http://www.unitar.org/unosat/node/44/1336?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Occupied Palestinian Territory","Other","2009-03-10","Rafah Building Destruction Along The Egypt - Gaza Border","Rafah Building Destruction Along The Egypt - Gaza Border","http://maps.unosat.org/PS/Crisis2008/UNOSAT_Rafah_BorderDamages_Pre_Post_Map_v1_Lowres_icon.jpg","http://maps.unosat.org/PS/Crisis2008/UNOSAT_Rafah_BorderDamages_Pre_Post_Map_v1_Lowres.pdf","http://maps.unosat.org/PS/Crisis2008/UNOSAT_Rafah_BorderDamages_Pre_Post_Map_v1_Highres.pdf",NA,NA,NA,NA,2,"This map presents a satellite-based damage
assessment along the Egypt-Gaza border. Damaged
buildings, infrastructure and impact craters have
been identified with Quickbird (21 January 2009) and
WorldView satellite imagery acquired on 19 & 10 & 6
January 2009, and received at a reduced spatial
resolution of 2 meters. Affected buildings were classified either as destroyed or severely damaged
by standard image interpretation methods."
"http://www.unitar.org/unosat/node/44/1337?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Occupied Palestinian Territory","Other","2009-03-10","Sewage Treatment Plant Damage & Outflow Detection, Sheikh Ejlin","Sewage Treatment Plant Damage & Outflow Detection, Sheikh Ejlin","http://maps.unosat.org/PS/Crisis2008/UNOSAT_Gaza_Sewage_Plant_Pre_Post_Map_v12_Lowres_icon.jpg","http://maps.unosat.org/PS/Crisis2008/UNOSAT_Gaza_Sewage_Plant_Pre_Post_Map_v12_Lowres.pdf","http://maps.unosat.org/PS/Crisis2008/UNOSAT_Gaza_Sewage_Plant_Pre_Post_Map_v12_Highres.pdf",NA,NA,NA,NA,2,"This map illustrates damages to the sewage treatment plant located along Road Number 10, in Sheikh Ejlin area. A single impact crater (occurring sometime before 10 January 2009) to the eastern section of a holding pond (70m x150m) caused a massive outflow of sewage, moving an estimated total distance of 1.2km. The estimated area affected by the outflow is approximately 5.5 ha. An area affected by a suspected secondary flow
further west has also been marked as well as damage buildings and impact craters in the region. This analysis has been made with imagery at a reduced spatial resolution of 2 meters. Affected buildings were classified either as destroyed or severely damaged by standard image interpretation methods. Ground survey data and photos provided by UNEP from mission 30 January 2009."
"http://www.unitar.org/unosat/node/44/1338?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Occupied Palestinian Territory","Other","2009-03-10","Satellite-Based Gaza Strip Damage Assessment Overview","Satellite-Based Gaza Strip Damage Assessment Overview","http://maps.unosat.org/PS/Crisis2008/UNOSAT_GazaStrip_Damage_Review_19Feb09_v3_Lowres_icon.jpg","http://maps.unosat.org/PS/Crisis2008/UNOSAT_GazaStrip_Damage_Review_19Feb09_v3_Lowres.pdf","http://maps.unosat.org/PS/Crisis2008/UNOSAT_GazaStrip_Damage_Review_19Feb09_v3_Highres.pdf",NA,NA,NA,NA,2,"This map presents a satellite-based damage assessment for the Gaza Strip following the January ceasefires. Damages have been summarized by the type damage detected and by their estimated occurrence per governorate. Damages to buildings, infrastructure, roads and demolition areas have been identified by standard image interpretation methods with WorldView-1 satellite imagery
acquired on 6, 10 and 19 January 2009, and QuickBird satellite imagery of 21 January 2009, at a reduced spatial resolution of 2 meters. Please note: Because of the reduced spatial resolution of this satellite imagery, the confidence level for damage identification within dense urban areas is significantly reduced. It is highly probable, therefore, that the damages identified in this map underestimate the actual building and infrastructure damages present on the ground at the time of satellite image acquisition."
"http://www.unitar.org/unosat/node/44/1339","Ecuador","FL-2009-000023-ECU","2009-03-19","Inundaciones en los Cantons de Guayas y Los Rios, Ecuador.","Inundaciones en los Cantons de Guayas y Los Rios, Ecuador.",NA,"http://maps.unosat.org/EC/Flooding_2009/UNOSAT_EcuadorFloods_07March2009_V1_lowres.pdf","http://maps.unosat.org/EC/Flooding_2009/UNOSAT_EcuadorFloods_07March2009_V1_highres.pdf",NA,NA,NA,NA,2,"Este mapa ilustra las inundaciones detectadas satelitalmente en los Cantons afectados de Guayas y Los Ríos, Ecuador. El análisis de inundaciones se realizó por detección de cambios a partir de datos satelitales radar captados el 1 de Marzo 2008, 7 de Marzo 2009 y el 20 de Diciembre 2006. Se trata de un análisis preliminar aun no validado en el terreno."
"http://www.unitar.org/unosat/node/44/134","Sudan","Other","2004-09-03","Sudan Humanitarian Planning Map","Sudan Humanitarian Planning Map","http://maps.unosat.org/SD/sudan_hpm_A1_icon.jpg","http://maps.unosat.org/SD/sudan_hpm_A1.jpg","http://maps.unosat.org/SD/sudan_hpm_A1.tif",NA,NA,NA,NA,2,"Humanitarian planning overview map for Sudan. Includes map-insets on minimum and maximum temperature, precipitation, internally displaced persons (IDPs), refugees in neighbouring countries by Sudanese district of origin, administrative units (provinces) w/place-codes, population distribution.
Map created 11 February 2004"
"http://www.unitar.org/unosat/node/44/1340","Namibia","FL-2009-000062-NAM","2009-03-20","Flood waters over the affected region of Caprivi, Namibia","Flood waters over the affected region of Caprivi, Namibia","http://maps.unosat.org/NA/Floods2009/Unosat_Namibia_ASAR_FloodV1_Region_20March09_lowres_icon.jpg","http://maps.unosat.org/NA/Floods2009/Unosat_Namibia_ASAR_FloodV1_Region_20March09_lowres.pdf","http://maps.unosat.org/NA/Floods2009/Unosat_Namibia_ASAR_FloodV1_Region_20March09_highres.pdf",NA,NA,NA,NA,2,"This map illustrates satellite-detected flood waters as of 17 March 2009 over the affected Region of Caprivi, Namibia. Flooded areas have been sorted into 2 classes: Red areas represent standing flood waters identified with a high degree of confidence; and Blue areas represent pre-flood water from multiple source. Flood analysis was made using ENVISAT-ASAR data (WSM) recorded on 17 March 2009 at a spatial resolution of 150m. This flood detection is a preliminary analysis & has not yet been validated in the field."
