"page_url","country_name","glide_id","dataset_date","page_name","title","img_url","url_1","url_2","url_3","url_4","url_5","url_6","n_product_links","notes","url_2_format","url_3_format","url_4_format","url_5_format","url_6_format","dataset_name","license_title","author","author_email","maintainer","maintainer_email","package_creator","private","methodology_other","caveats","license_other","methodology","dataset_source","license_id","owner_org","group_id","tag","tag_1","tag_2","tag_3","tag_4","file_name_1","file_name_2","file_name_3","file_name_4","file_name_5","file_name_6"
"http://www.unitar.org/unosat/node/44/1822?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Syria","CE-2013-0604-SYR","2013-09-17","Update: Al Azraq Refugee Camp,  Az Zarqa Governorate, Jordan","Geodata of Update: Al Azraq Refugee Camp,  Az Zarqa Governorate, Jordan","http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_AlAzraq_20130914.jpg","http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_AlAzraq_20130914.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SY/CE20130604SYR/Azraq_20130914.gdb.zip",NA,NA,NA,NA,2,"This map illustrates the refugee camp currently under construction in Al Azraq, Jordan and updates the previous UNOSAT analysis done using an image from 20 August 2013. As of 14 September 2013 a total of 3,002 infrastructure and support buildings were detected in the camp and preparations are continuing to accommodate incoming refugees. The previous analysis done by UNOSAT detected total of 2,689 infrastructure and support buildings, indicating an increase of 12%. Paved and unpaved roads have likewise increased significantly and define the transportation network in and around the camp. Water and sanitation services are also under development in multiple camp zones suitable for supporting thousands of proximate shelters. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","GDB",NA,NA,NA,NA,"geodata-of-update-al-azraq-refugee-camp--az-zarqa-governorate-jordan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","syr","Complex Emergency","CE-2013-0604-SYR","geodata","shapefiles","geodatabase","UNOSAT_A3_AlAzraq_20130914.pdf","unosat-maps/SY/CE20130604SYR/Azraq_20130914.gdb.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1823?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Somalia","CE-2013-0710-SOM","2013-09-18","IDP Shelter changes in Baidoa, Somalia (between 11 March 2013- 21 August 2013)","Geodata of IDP Shelter changes in Baidoa, Somalia (between 11 March 2013- 21 August 2013)","http://maps.unosat.org/SO/CE20130710SOM/UNOSAT_A3_Baidoa_20130821v1.jpg","http://maps.unosat.org/SO/CE20130710SOM/UNOSAT_A3_Baidoa_20130821v1.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SO/CE20130710SOM/Baidoa_20130821.gdb.zip",NA,NA,NA,NA,2,"This map illustrates IDP shelters changes within Baidoa as visible in satellite imagery between 11 March 2013 and 21 August 2013 as seen in satellite imagery collected by the WorldView-2 and WorldView-1 satellites.  There are some changes in the IDP sites due to 14 IDP have been opened and 9 IDP were expanded during this period. The total of 57 IDP shelter concentrations occupy and area of approximately 38.28 ha. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","GDB",NA,NA,NA,NA,"geodata-of-idp-shelter-changes-in-baidoa-somalia-between-11-march-2013--21-august-2013","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","som","Complex Emergency","CE-2013-0710-SOM","geodata","shapefiles","geodatabase","UNOSAT_A3_Baidoa_20130821v1.pdf","unosat-maps/SO/CE20130710SOM/Baidoa_20130821.gdb.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1831","Pakistan","EQ-2013-0924-PAK","2013-09-29","Damage Assessment for Jebri area, Awaran District, Balochistan Province, Pakistan","Geodata of Damage Assessment for Jebri area, Awaran District, Balochistan Province, Pakistan","http://maps.unosat.org/PK/EQ20130924PAK/UNOSAT_EQ20130924_A3_JebriArea_v1.jpg","http://maps.unosat.org/PK/EQ20130924PAK/UNOSAT_EQ20130924_A3_JebriArea_v1.pdf","http://cern.ch/unosat-maps/PK/EQ20130924PAK/EQ20130924PAK_UNOSAT.kmz","http://cern.ch/unosat-maps/PK/EQ20130924PAK/EQ20130924PAK_UNOSAT.zip","http://cern.ch/unosat-maps/PK/EQ20130924PAK/EQ20130924PAK_UNOSAT.gdb.zip",NA,NA,4,"This map illustrates areas of damage in the area of Jebri town resulting from the earthquakes occurring 24 September 2013. The Jebri area is about 30 kilometers northeast of the earthquake epicenter, and using a satellite image acquired 27 September 2013 by the WordlView-1 satellite UNOSAT reviewed the town and surrounding area for possible damage. No structures were identified as destroyed in the analyzed area, and an additional 208 were possibly damaged. Possibly damaged structures lacked indications of earthquake damage and instead may have been recently damaged by floods or other causes. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","KMZ","ZIP","GDB",NA,NA,"geodata-of-damage-assessment-for-jebri-area-awaran-district-balochistan-province-pakistan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","pak","Complex Emergency","EQ-2013-0924-PAK","geodata","shapefiles","geodatabase","UNOSAT_EQ20130924_A3_JebriArea_v1.pdf","unosat-maps/PK/EQ20130924PAK/EQ20130924PAK_UNOSAT.kmz","unosat-maps/PK/EQ20130924PAK/EQ20130924PAK_UNOSAT.zip","unosat-maps/PK/EQ20130924PAK/EQ20130924PAK_UNOSAT.gdb.zip",NA,NA
"http://www.unitar.org/unosat/node/44/1832?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Syria","CE-2013-0604-SYR","2013-10-03","Update: Al Zaatari Refugee Camp Mafraq Governorate, Jordan","Geodata of Update: Al Zaatari Refugee Camp Mafraq Governorate, Jordan","http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Update_AlZaatariCamp_Landscape_20130930.jpg","http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Update_AlZaatariCamp_Landscape_20130930.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SY/CE20130604SYR/Al_Zaatari_20130930.zip","http://unosat-maps.web.cern.ch/unosat-maps/SY/CE20130604SYR/Al_Zaatari_20130930.gdb.zip",NA,NA,NA,3,"This map illustrates satellite-detected shelters and other buildings at the Al Zaatari refugee camp in Mafraq Governorate, Jordan. As of 30 September 2013 a total of 25,922 shelters were detected as well as 1,679 infrastructure and support buildings within the 531.8 hectares of the camp. Between 25 August 2013 and 30 September 2013, a total of 4,006 shelters closed or were moved, and a total of 3,289 shelters were constructed, and the number of shelters has thus decreased by about 643 since the previous UNITAR/UNOSAT assessment. This indicates an approximate 2.4% decrease in the number of shelters between 25 August and 30 September 2013. This is a preliminary analysis and has not yet been validated in the field; structure locations subject to a spatial error margin of +/- three meters. Please send ground feedback to UNITAR/UNOSAT.","ZIP","GDB",NA,NA,NA,"geodata-of-update-al-zaatari-refugee-camp-mafraq-governorate-jordan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","syr","Complex Emergency","CE-2013-0604-SYR","geodata","shapefiles","geodatabase","UNOSAT_A3_Update_AlZaatariCamp_Landscape_20130930.pdf","unosat-maps/SY/CE20130604SYR/Al_Zaatari_20130930.zip","unosat-maps/SY/CE20130604SYR/Al_Zaatari_20130930.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/1833","Pakistan","EQ-2013-0924-PAK","2013-10-08","Damage Assessment for Northeastern Kech District, Balochistan Province, Pakistan","Geodata of Damage Assessment for Northeastern Kech District, Balochistan Province, Pakistan","http://maps.unosat.org/PK/EQ20130924PAK/UNOSAT_A3_EQ20130924_NortheastKech_Landscape_v1.jpg","http://maps.unosat.org/PK/EQ20130924PAK/UNOSAT_A3_EQ20130924_NortheastKech_Landscape_v1.pdf","http://cern.ch/unosat-maps/PK/EQ20130924PAK/EQ20130924PAK_UNOSAT.zip","http://cern.ch/unosat-maps/PK/EQ20130924PAK/EQ20130924PAK_UNOSAT.gdb.zip",NA,NA,NA,3,"This map illustrates areas of damage in the northeastern region of Kech District in Pakistan resulting from the earthquake occurring 24 September 2013. Using a satellite image acquired 7 October 2013 by the WorldView-2 satellite UNOSAT reviewed the area for possible damage. In the multiple towns and villages within the area analyzed, UNOSAT located 83 structures identified as destroyed an additional 50 structures possibly damaged. Possibly damaged structures lacked definitive indications of earthquake damage and instead may have been damaged by floods, ablation, or other causes. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","ZIP","GDB",NA,NA,NA,"geodata-of-damage-assessment-for-northeastern-kech-district-balochistan-province-pakistan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","pak","Complex Emergency","EQ-2013-0924-PAK","geodata","shapefiles","geodatabase","UNOSAT_A3_EQ20130924_NortheastKech_Landscape_v1.pdf","unosat-maps/PK/EQ20130924PAK/EQ20130924PAK_UNOSAT.zip","unosat-maps/PK/EQ20130924PAK/EQ20130924PAK_UNOSAT.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/1834","Pakistan","EQ-2013-0924-PAK","2013-10-08","Damage Assessment for Dal Area, Kech District, Balochistan Province, Pakistan","Geodata of Damage Assessment for Dal Area, Kech District, Balochistan Province, Pakistan","http://maps.unosat.org/PK/EQ20130924PAK/UNOSAT_A3_EQ20130924_Kech_Portrait_Dal.jpg","http://maps.unosat.org/PK/EQ20130924PAK/UNOSAT_A3_EQ20130924_Kech_Portrait_Dal.pdf","http://cern.ch/unosat-maps/PK/EQ20130924PAK/EQ20130924PAK_UNOSAT.zip","http://cern.ch/unosat-maps/PK/EQ20130924PAK/EQ20130924PAK_UNOSAT.gdb.zip",NA,NA,NA,3,"This map illustrates areas of damage in the area of Dal town resulting from the earthquake occurring 24 September 2013. Using a satellite image acquired 7 October 2013 by the WorldView-2 satellite UNOSAT reviewed the area for possible damage. There were 61 structures identified as possibly damaged in the analyzed area, and were identified as possibly damaged as they lacked standard indications of earthquake damage and instead may have been recently damaged by floods, ablation, or other causes. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","ZIP","GDB",NA,NA,NA,"geodata-of-damage-assessment-for-dal-area-kech-district-balochistan-province-pakistan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","pak","Complex Emergency","EQ-2013-0924-PAK","geodata","shapefiles","geodatabase","UNOSAT_A3_EQ20130924_Kech_Portrait_Dal.pdf","unosat-maps/PK/EQ20130924PAK/EQ20130924PAK_UNOSAT.zip","unosat-maps/PK/EQ20130924PAK/EQ20130924PAK_UNOSAT.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/1835","Pakistan","EQ-2013-0924-PAK","2013-10-08","Damage Assessment for Kuldan Area, Kech District, Balochistan Province, Pakistan","Geodata of Damage Assessment for Kuldan Area, Kech District, Balochistan Province, Pakistan","http://maps.unosat.org/PK/EQ20130924PAK/UNOSAT_A3_EQ20130924_Kech_Portrait_Kuldan.jpg","http://maps.unosat.org/PK/EQ20130924PAK/UNOSAT_A3_EQ20130924_Kech_Portrait_Kuldan.pdf","http://cern.ch/unosat-maps/PK/EQ20130924PAK/EQ20130924PAK_UNOSAT.zip","http://cern.ch/unosat-maps/PK/EQ20130924PAK/EQ20130924PAK_UNOSAT.gdb.zip",NA,NA,NA,3,"Satellite Data (1): WorldView-2
Imagery Dates: 7 October 2013
Resolution: 0.5 m
Copyright: DigitalGlobe
Source: USGS / HDDS
Satellite Data (2): Bing
Imagery Dates: Pre-Crisis Image
Resolution: 50 cm
Copyright: Microsoft Corporation
Source: Bing
Road Data : OSM
Other Data: USGS, UNCS, NASA, NGA
Analysis : UNITAR / UNOSAT
Production: UNITAR / UNOSAT 
Analysis conducted with ArcGIS v10.1","ZIP","GDB",NA,NA,NA,"geodata-of-damage-assessment-for-kuldan-area-kech-district-balochistan-province-pakistan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","pak","Complex Emergency","EQ-2013-0924-PAK","geodata","shapefiles","geodatabase","UNOSAT_A3_EQ20130924_Kech_Portrait_Kuldan.pdf","unosat-maps/PK/EQ20130924PAK/EQ20130924PAK_UNOSAT.zip","unosat-maps/PK/EQ20130924PAK/EQ20130924PAK_UNOSAT.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/1836","Mali","CE-2012-0731-MLI","2013-10-17","Mangaize Refugee Camp, Tillaberi Region,Ouallam Locality, Niger","Geodata of Mangaize Refugee Camp, Tillaberi Region,Ouallam Locality, Niger","http://maps.unosat.org/ML/CE20120731MLI/UNOSAT_A3_Mangaize_20130613.JPG","http://maps.unosat.org/ML/CE20120731MLI/UNOSAT_A3_Mangaize_20130613.pdf","http://unosat-maps.web.cern.ch/unosat-maps/ML/CE20120731MLI/Mangaize_20130623.gdb.zip",NA,NA,NA,NA,2,"This map illustrates satellite-detected shelters and other buildings at the Mangaize refugee camp in Tillaberi region, Niger. This camp of Malian refugees is located 130 kilometres north of Niameys town following the road N24. As of 23 June 2013, a total of 1,352 shelters were detected as well as 73 infrastructure and support buildings within the approximately 47 hectares of the camp. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","GDB",NA,NA,NA,NA,"geodata-of-mangaize-refugee-camp-tillaberi-regionouallam-locality-niger","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","mli","Complex Emergency","CE-2012-0731-MLI","geodata","shapefiles","geodatabase","UNOSAT_A3_Mangaize_20130613.pdf","unosat-maps/ML/CE20120731MLI/Mangaize_20130623.gdb.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1837","Mali","CE-2012-0731-MLI","2013-10-17","Tibareybarey Refugee Camp, Tillaberi Region,Ouallam Locality, Niger","Geodata of Tibareybarey Refugee Camp, Tillaberi Region,Ouallam Locality, Niger","http://maps.unosat.org/ML/CE20120731MLI/UNOSAT_A3_Tibareybarey_20130204.jpg","http://maps.unosat.org/ML/CE20120731MLI/UNOSAT_A3_Tibareybarey_20130204.pdf","http://unosat-maps.web.cern.ch/unosat-maps/ML/CE20120731MLI/Tibareybarey_20130204.gdb.zip",NA,NA,NA,NA,2,"This map illustrates satellite-detected shelters and other buildings at the Tibareybarey refugee camp in Tillaberi region, Niger. This camp of Malian refugees is located 5 kilometres northeast of Ayorou town following the road N1. As of 4 February 2013, a total of 1,352 shelters were detected as well as 77 infrastructure and support buildings within the approximately 78 hectares of the camp. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","GDB",NA,NA,NA,NA,"geodata-of-tibareybarey-refugee-camp-tillaberi-regionouallam-locality-niger","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","mli","Complex Emergency","CE-2012-0731-MLI","geodata","shapefiles","geodatabase","UNOSAT_A3_Tibareybarey_20130204.pdf","unosat-maps/ML/CE20120731MLI/Tibareybarey_20130204.gdb.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1838","Sudan","FL-2013-0806-SDN","2013-10-21","Rainfall Accumulation from 23rd Sept. to 20th Oct. 2013, Sudan and South Sudan","Geodata of Rainfall Accumulation from 23rd Sept. to 20th Oct. 2013, Sudan and South Sudan","http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_FL20130806SDN_TRMM_Portrait_v5.jpg","http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_FL20130806SDN_TRMM_Portrait_v5.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20130806SDN/FL20130806SDN_TRMM_shp.zip",NA,NA,NA,NA,2,"This map presents the estimated total rainfall accumulation for Sudan and South Sudan covering the period from 23 September to 20 October 2013. This total estimate was derived from the Tropical Rainfall Monitoring Mission (TRMM) precipitation dataset at a resolution of 0.25 degrees for this region. It is possible that precipitation levels may have been underestimated for local areas, and is not a substitute for ground station measurements.","SHP",NA,NA,NA,NA,"geodata-of-rainfall-accumulation-from-23rd-sept-to-20th-oct-2013-sudan-and-south-sudan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","sdn","Drought","FL-2013-0806-SDN","geodata","shapefiles","geodatabase","UNOSAT_A3_FL20130806SDN_TRMM_Portrait_v5.pdf","unosat-maps/SD/FL20130806SDN/FL20130806SDN_TRMM_shp.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1842","Sudan","FL-2013-0806-SDN","2013-10-25","Rainfall Accumulation from 23rd to 30th September 2013, Sudan and South Sudan","Geodata of Rainfall Accumulation from 23rd to 30th September 2013, Sudan and South Sudan","http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_TRMM_Portrait_v6789.jpg","http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_TRMM_Portrait_v6.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20130806SDN/FL20130806SDN_TRMM_shp_v6.zip",NA,NA,NA,NA,2,"This map presents the estimated total rainfall accumulation for Sudan and South Sudan covering the period from 23 to 30 September 2013. This total estimate was derived from the Tropical Rainfall Monitoring Mission (TRMM) precipitation dataset at a resolution of 0.25 degrees for this region. It is possible that precipitation levels may have been underestimated for local areas, and is not a substitute for ground station measurements.","SHP",NA,NA,NA,NA,"geodata-of-rainfall-accumulation-from-23rd-to-30th-september-2013-sudan-and-south-sudan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","sdn","Drought","FL-2013-0806-SDN","geodata","shapefiles","geodatabase","UNOSAT_A3_TRMM_Portrait_v6.pdf","unosat-maps/SD/FL20130806SDN/FL20130806SDN_TRMM_shp_v6.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1843","Sudan","FL-2013-0806-SDN","2013-10-25","Rainfall Accumulation from 30th Sept. to 7th Oct. 2013, Sudan and South Sudan","Geodata of Rainfall Accumulation from 30th Sept. to 7th Oct. 2013, Sudan and South Sudan","http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_TRMM_Portrait_v6789.jpg","http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_TRMM_Portrait_v7.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20130806SDN/FL20130806SDN_TRMM_shp_v7.zip",NA,NA,NA,NA,2,"This map presents the estimated total rainfall accumulation for Sudan and South Sudan covering the period from 30 September to 7 October 2013. This total estimate was derived from the Tropical Rainfall Monitoring Mission (TRMM) precipitation dataset at a resolution of 0.25 degrees for this region. It is possible that precipitation levels may have been underestimated for local areas, and is not a substitute for ground station measurements.","SHP",NA,NA,NA,NA,"geodata-of-rainfall-accumulation-from-30th-sept-to-7th-oct-2013-sudan-and-south-sudan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","sdn","Earthquake","FL-2013-0806-SDN","geodata","shapefiles","geodatabase","UNOSAT_A3_TRMM_Portrait_v7.pdf","unosat-maps/SD/FL20130806SDN/FL20130806SDN_TRMM_shp_v7.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1844","Sudan","FL-2013-0806-SDN","2013-10-25","Rainfall Accumulation from 7th to 14th October 2013, Sudan and South Sudan","Geodata of Rainfall Accumulation from 7th to 14th October 2013, Sudan and South Sudan","http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_TRMM_Portrait_v6789.jpg","http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_TRMM_Portrait_v8.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20130806SDN/FL20130806SDN_TRMM_shp_v8.zip",NA,NA,NA,NA,2,"This map presents the estimated total rainfall accumulation for Sudan and South Sudan covering the period from 7 to 14 October 2013. This total estimate was derived from the Tropical Rainfall Monitoring Mission (TRMM) precipitation dataset at a resolution of 0.25 degrees for this region. It is possible that precipitation levels may have been underestimated for local areas, and is not a substitute for ground station measurements.","SHP",NA,NA,NA,NA,"geodata-of-rainfall-accumulation-from-7th-to-14th-october-2013-sudan-and-south-sudan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","sdn","Earthquake","FL-2013-0806-SDN","geodata","shapefiles","geodatabase","UNOSAT_A3_TRMM_Portrait_v8.pdf","unosat-maps/SD/FL20130806SDN/FL20130806SDN_TRMM_shp_v8.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1845","Sudan","FL-2013-0806-SDN","2013-10-25","Rainfall Accumulation from 14th to 21st October 2013, Sudan and South Sudan","Geodata of Rainfall Accumulation from 14th to 21st October 2013, Sudan and South Sudan","http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_TRMM_Portrait_v6789.jpg","http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_TRMM_Portrait_v9.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20130806SDN/FL20130806SDN_TRMM_shp_v9.zip",NA,NA,NA,NA,2,"This map presents the estimated total rainfall accumulation for Sudan and South Sudan covering the period from 14 to 21 October 2013. This total estimate was derived from the Tropical Rainfall Monitoring Mission (TRMM) precipitation dataset at a resolution of 0.25 degrees for this region. It is possible that precipitation levels may have been underestimated for local areas, and is not a substitute for ground station measurements.","SHP",NA,NA,NA,NA,"geodata-of-rainfall-accumulation-from-14th-to-21st-october-2013-sudan-and-south-sudan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","sdn","Earthquake","FL-2013-0806-SDN","geodata","shapefiles","geodatabase","UNOSAT_A3_TRMM_Portrait_v9.pdf","unosat-maps/SD/FL20130806SDN/FL20130806SDN_TRMM_shp_v9.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/1852","Cambodia","FL-2013-1021-KHM","2013-10-29","Update 3: Flood Waters Over Phnom Penh City, Cambodia","Geodata of Update 3: Flood Waters Over Phnom Penh City, Cambodia","http://maps.unosat.org/KH/FL20131021KHM/UNOSAT_A3_Flooding_KHM_RS_28102013.jpg","http://maps.unosat.org/KH/FL20131021KHM/UNOSAT_A3_Flooding_KHM_RS_28102013.pdf","http://unosat-maps.web.cern.ch/unosat-maps/KH/FL20131021KHM/UNOSAT_FL20131021KHM_SHP.zip","http://unosat-maps.web.cern.ch/unosat-maps/KH/FL20131021KHM/UNOSAT_FL20131021KHM_GDB.zip",NA,NA,NA,3,"This map illustrates a time series analysis of satellite-detected areas of flood waters and flood affected land around Phnom Penh city, Cambodia using Radarsat-2 data acquired 28 October 2013. Seasonal floods have caused heavy flooding in the region. The arrival of Typhoon Nari increased the heavy rains resulting in flashfloods. It is likely that flood waters have been systematically underestimated along highly vegetated areas along main river banks, and within built-up urban areas because of the special characteristics of the satellite data used. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT.","SHP","GDB",NA,NA,NA,"geodata-of-update-3-flood-waters-over-phnom-penh-city-cambodia","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","khm","Earthquake","FL-2013-1021-KHM","geodata","shapefiles","geodatabase","UNOSAT_A3_Flooding_KHM_RS_28102013.pdf","unosat-maps/KH/FL20131021KHM/UNOSAT_FL20131021KHM_SHP.zip","unosat-maps/KH/FL20131021KHM/UNOSAT_FL20131021KHM_GDB.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/1853","Bangladesh","FL-2013-1024-BGD","2013-10-29","Waterlogging Over Satkhira, Khulna, and Jessore Districts, Bangladesh","Geodata of Waterlogging Over Satkhira, Khulna, and Jessore Districts, Bangladesh","http://maps.unosat.org/BD/FL20131024BGD/UNOSAT_A3_MODIS_Flood_Portrait_KhulnaSatkhiraJessore_v3o.jpg","http://maps.unosat.org/BD/FL20131024BGD/UNOSAT_A3_MODIS_Flood_Portrait_KhulnaSatkhiraJessore_v3o.pdf","http://unosat-maps.web.cern.ch/unosat-maps/BD/FL20131024BGD/UNOSAT_FL20131024BGD_Shapefiles.zip",NA,NA,NA,NA,2,"This map illustrates satellite-detected areas of standing flood waters and flood affected land over the districts of Satkhira, Khulna, and Jessore, in Khulna Division, Bangladesh, extracted from MODIS Terra data acquired on 11 October 2013. MODIS Aqua data acquired on 21 October 2012 and MODIS Terra data acquired on 10 October 2011 was also analyzed to allow comparison with seasonal flooding seen in 2011 and 2012. Standing waters seen on the 11 October 2013 appear to cover a slightly larger area than standing water seen on 11 October 2011 and the 21 October 2012. However it is unknown whether the water detected in these images was increasing, peaking, or receding. Water detected in the 2011 and 2012 image may show the waters as they were receding. Both the 2011 and 2013 images were affected by clouds along the coast, to the north, and to the east of the area of interest. Notes: The exact limit of flood waters is uncertain because of the low spatial resolution of the satellite data used for this analysis. Only waters with an area of at least 250 square meters were likely detected in this analysis and thus many smaller water bodies were not visible. Detected water bodies therefore reflect an underestimation of all flood-affected areas within the map extent. It is likely that flood waters have been systematically underestimated in highly vegetated areas. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT","ZIP",NA,NA,NA,NA,"geodata-of-waterlogging-over-satkhira-khulna-and-jessore-districts-bangladesh","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","bgd","Flood","FL-2013-1024-BGD","geodata","shapefiles","geodatabase","UNOSAT_A3_MODIS_Flood_Portrait_KhulnaSatkhiraJessore_v3o.pdf","unosat-maps/BD/FL20131024BGD/UNOSAT_FL20131024BGD_Shapefiles.zip",NA,NA,NA,NA
